language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,model,arm
am,target_full,0.5058313012123108,0.0,1,0.099009900990099,0.0,0.0663265306122449,0.9441340782122905,0.43478260869565216,0.055865921787709494,0.06133333333333333,0.055865921787709494,False,False,0.5628696485577471,0.47733333333333333,0.511,1000,1500,0.36111076921224594,en,target_fpr,0.07423236337018622,0.1285457988562833,0.099009900990099,0.0,clf_unitary_xlmr,A
am,test_oracle_unachievable,0.5265901833772659,0.0,1,0.06923076923076923,0.0,0.047193877551020405,0.9622905027932961,0.421875,0.03770949720670391,0.042666666666666665,0.03770949720670391,False,False,0.5628696485577471,0.47733333333333333,0.511,1000,1500,0.36111076921224594,en,target_fpr,,,0.099009900990099,0.029779131759329766,clf_unitary_xlmr,A
ar,fixed_half,0.5,0.0,1,0.0,0.0,0.001336898395721925,1.0,0.0,0.0,0.0006666666666666666,0.0,True,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.06403940886699508,clf_unitary_xlmr,A
ar,source_global,0.36111076921224594,0.0,1,0.0,0.0,0.001336898395721925,1.0,0.0,0.0,0.0006666666666666666,0.0,True,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,0.0,0.0,0.06403940886699508,0.06403940886699508,clf_unitary_xlmr,A
ar,pooled_global,0.5338353685225885,0.0,1,0.0,0.0,0.001336898395721925,1.0,0.0,0.0,0.0006666666666666666,0.0,True,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.06403940886699508,clf_unitary_xlmr,A
ar,worstcase_global,0.8913142383098602,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.06403940886699508,clf_unitary_xlmr,A
ar,quantile_match,0.0650671787634492,0.0,1,0.46143617021276595,0.0,0.5414438502673797,0.538563829787234,0.46143617021276595,0.46143617021276595,0.5013333333333333,0.46143617021276595,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.39739676134577084,clf_unitary_xlmr,A
ar,sld_em,0.9999978475266815,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.06403940886699508,clf_unitary_xlmr,A
ar,bbse,0.36111076921224594,0.0,1,0.0,0.0,0.001336898395721925,1.0,0.0,0.0,0.0006666666666666666,0.0,True,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.06403940886699508,clf_unitary_xlmr,A
ar,few_label_8_strat,0.11890593696385622,0.04251102140416042,25,0.19314376531348787,0.11733490301552714,0.17213903743315506,0.856968085106383,0.4448295954073672,0.14303191489361702,0.15754666666666667,0.14303191489361702,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.1291043564464928,clf_unitary_xlmr,A
ar,few_label_8_rand,0.1306162432767451,0.07196857272377338,25,0.19687128383091643,0.15334394600548612,0.1884491978609626,0.8389893617021277,0.43802644901971105,0.16101063829787235,0.17469333333333334,0.16101063829787235,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.13283187496392135,clf_unitary_xlmr,A
ar,few_label_16_strat,0.1674668988585472,0.043006272840404744,25,0.08738440246942279,0.05147588238731,0.06518716577540107,0.9493617021276596,0.42934043565516583,0.05063829787234043,0.05789333333333333,0.05063829787234043,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.023344993602427713,clf_unitary_xlmr,A
ar,few_label_16_rand,0.1611054576933384,0.055859110939832916,25,0.11502234618598121,0.102913508320823,0.09417112299465241,0.9234042553191489,0.4257137103373018,0.07659574468085106,0.08535999999999999,0.07659574468085106,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.050982937318986135,clf_unitary_xlmr,A
ar,few_label_32_strat,0.19320440754294396,0.04781533421537337,25,0.06127675793949594,0.05074788131466009,0.0453475935828877,0.9651063829787234,0.41211353620386704,0.03489361702127659,0.040106666666666665,0.03489361702127659,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.0027626509274991384,clf_unitary_xlmr,A
ar,few_label_32_rand,0.18567586228251456,0.03426174474296339,25,0.0604472686430508,0.03329938228739704,0.044438502673796794,0.9667021276595746,0.41920848760502205,0.033297872340425534,0.03885333333333334,0.033297872340425534,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.0035921402239442804,clf_unitary_xlmr,A
ar,few_label_64_strat,0.19915931433439255,0.04228649389402434,25,0.051451967707286,0.03373009514185077,0.037112299465240646,0.9718617021276595,0.4197575963486607,0.02813829787234042,0.03261333333333333,0.02813829787234042,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.012587441159709077,clf_unitary_xlmr,A
ar,few_label_64_rand,0.1928828726708889,0.03696556659494746,25,0.057483752313971556,0.05227998725952367,0.04165775401069518,0.967127659574468,0.421030064398485,0.032872340425531915,0.03725333333333334,0.032872340425531915,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,0.006555656553023523,clf_unitary_xlmr,A
ar,few_label_128_strat,0.1825443471968174,0.036011955023693226,25,0.06469660574773242,0.033548583774140626,0.04780748663101605,0.9642021276595745,0.419824108258209,0.03579787234042553,0.041786666666666666,0.03579787234042553,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.000657196880737343,clf_unitary_xlmr,A
ar,few_label_128_rand,0.17842674061655997,0.03754430499067279,25,0.07101305821019212,0.04103299133151852,0.051711229946524065,0.9601063829787233,0.4287173283180622,0.03989361702127659,0.04578666666666666,0.03989361702127659,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.006973649343197039,clf_unitary_xlmr,A
ar,few_label_256_strat,0.17161323115229607,0.024393449072669816,25,0.07303039850062111,0.02947777112281623,0.0520855614973262,0.9595212765957447,0.4359231103234648,0.04047872340425532,0.04626666666666667,0.04047872340425532,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.008990989633626031,clf_unitary_xlmr,A
ar,few_label_256_rand,0.17677053868770598,0.018693030610175018,25,0.06516230564308502,0.020301624869933282,0.04561497326203209,0.9645212765957447,0.43665813932859904,0.03547872340425531,0.04053333333333333,0.03547872340425531,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.0011228967760899405,clf_unitary_xlmr,A
ar,target_full,0.17487812787294388,0.0,1,0.06403940886699508,0.0,0.045454545454545456,0.9654255319148937,0.43333333333333335,0.034574468085106384,0.04,0.034574468085106384,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,0.044218495080646014,0.08936521788486368,0.06403940886699508,0.0,clf_unitary_xlmr,A
ar,test_oracle_unachievable,0.16955655068159103,0.0,1,0.06862745098039215,0.0,0.0481283422459893,0.9627659574468085,0.4375,0.03723404255319149,0.042666666666666665,0.03723404255319149,False,False,0.44317470702013884,0.5013333333333333,0.503,1000,1500,0.36111076921224594,en,target_fpr,,,0.06403940886699508,-0.00458804211339707,clf_unitary_xlmr,A
de,fixed_half,0.5,0.0,1,0.17391304347826084,0.0,0.010638297872340425,0.9037433155080213,0.9,0.0962566844919786,0.05333333333333334,0.0962566844919786,False,False,0.6653896205484128,0.49866666666666665,0.508,1000,1500,0.36111076921224594,en,target_fpr,,,0.3459119496855346,0.1719989062072738,clf_unitary_xlmr,A
de,source_global,0.36111076921224594,0.0,1,0.27191011235955054,0.0,0.027925531914893616,0.8382352941176471,0.852112676056338,0.16176470588235295,0.09466666666666666,0.16176470588235295,False,False,0.6653896205484128,0.49866666666666665,0.508,1000,1500,0.36111076921224594,en,target_fpr,0.23649087736467958,0.31463784571583514,0.3459119496855346,0.07400183732598409,clf_unitary_xlmr,A
de,pooled_global,0.5318451662878203,0.0,1,0.16097560975609757,0.0,0.007978723404255319,0.9117647058823529,0.9166666666666666,0.08823529411764706,0.048,0.08823529411764706,False,False,0.6653896205484128,0.49866666666666665,0.508,1000,1500,0.36111076921224594,en,target_fpr,,,0.3459119496855346,0.18493633992943706,clf_unitary_xlmr,A
